Date,Abrir,Alto,Baixo,Fechado,Volume,Dividendo,Ações,Ingresso
2023-11-08 00:00:00-03:00,50.10525291645432,50.752658125811614,50.04639653673013,50.683990478515625,9488000,0,0,BBAS3
2023-11-09 00:00:00-03:00,50.02677669473383,50.379907481871584,48.28074529377729,48.565208435058594,31213600,0,0,BBAS3
2023-11-10 00:00:00-03:00,48.82025580594813,49.42842350085735,48.5161700875422,49.281288146972656,8916200,0,0,BBAS3
2023-11-13 00:00:00-03:00,49.14395096563195,49.330327631264836,48.879106610504984,49.094905853271484,4820800,0,0,BBAS3
2023-11-14 00:00:00-03:00,49.222432204086886,49.96792773277124,49.01644046164942,49.3303337097168,18930000,0,0,BBAS3
2023-11-16 00:00:00-03:00,49.34013347160957,49.51669886359788,48.90853125891707,49.32051467895508,17112600,0,0,BBAS3
2023-11-17 00:00:00-03:00,49.32051821888082,49.98754224940001,49.261665578595355,49.693267822265625,12247100,0,0,BBAS3
2023-11-20 00:00:00-03:00,49.967922149847325,50.321052949943436,49.33032819803136,49.95811462402344,7535300,0,0,BBAS3
2023-11-21 00:00:00-03:00,49.95811416772884,50.43876150865677,49.8011675626643,50.31124496459961,10321000,0,0,BBAS3
2023-11-22 00:00:00-03:00,49.733305061941444,50.4802896316783,49.733305061941444,49.97902297973633,8097800,0,0,BBAS3
2023-11-23 00:00:00-03:00,49.9298813765821,50.598234429404535,49.9298813765821,50.146114349365234,4123800,0,0,BBAS3
2023-11-24 00:00:00-03:00,50.1952556126451,50.401657762371265,49.83159414655263,50.08713912963867,4407500,0,0,BBAS3
2023-11-27 00:00:00-03:00,50.27388600217944,51.08966751560279,50.1952544711056,51.01103973388672,11307200,0,0,BBAS3
2023-11-28 00:00:00-03:00,51.079838837878874,51.895620325573105,51.07000802212582,51.748191833496094,9816600,0,0,BBAS3
2023-11-29 00:00:00-03:00,51.86613613840923,52.14133899381235,51.46315892184423,51.826820373535156,10510000,0,0,BBAS3
2023-11-30 00:00:00-03:00,51.826823186579354,53.448562956761144,51.826823186579354,53.34044647216797,17708200,0,0,BBAS3
2023-12-01 00:00:00-03:00,53.41907392231998,53.86136692499613,52.957126785620794,53.44856262207031,9473200,0,0,BBAS3
2023-12-04 00:00:00-03:00,53.36993517419779,53.8712018653904,53.03575862985544,53.24216079711914,6957900,0,0,BBAS3
2023-12-05 00:00:00-03:00,53.232333729355325,53.60582604346928,53.08490146739087,53.24216079711914,5862900,0,0,BBAS3
2023-12-06 00:00:00-03:00,53.448560927076294,53.54684659150615,51.993911347239404,52.10202407836914,8820100,0,0,BBAS3
2023-12-07 00:00:00-03:00,52.09219508108693,52.96695020990985,52.09219508108693,52.94729232788086,5780700,0,0,BBAS3
2023-12-08 00:00:00-03:00,52.976785819985516,53.664793006476316,52.740894963647264,53.517364501953125,10392100,0,0,BBAS3
2023-12-11 00:00:00-03:00,53.51736484374538,53.77290983616574,53.14387254772364,53.50753402709961,5737000,0,0,BBAS3
2023-12-12 00:00:00-03:00,53.21308631639362,53.21308631639362,51.83825065561271,51.927268981933594,12531800,0,0,BBAS3
2023-12-13 00:00:00-03:00,51.89759628914843,52.678975165737825,51.07664910132306,52.40203094482422,18080000,0,0,BBAS3
2023-12-14 00:00:00-03:00,52.91635834834272,52.97570515526721,51.828359966301186,52.74821472167969,18436600,0,0,BBAS3
2023-12-15 00:00:00-03:00,52.66908755460096,54.014251708984375,52.24377818893319,54.014251708984375,18220700,0,0,BBAS3
2023-12-18 00:00:00-03:00,54.073592430089086,54.429665723133226,53.579047028212656,54.05381393432617,7759100,0,0,BBAS3
2023-12-19 00:00:00-03:00,53.974684659093306,54.3208649298922,53.70762969029903,54.25162887573242,7733500,0,0,BBAS3
2023-12-20 00:00:00-03:00,54.25162787881266,54.399993005332696,53.470249028641945,53.61861038208008,7826900,0,0,BBAS3
2023-12-21 00:00:00-03:00,54.20217712902133,54.20217712902133,53.30210461800829,53.6977424621582,10004000,0,0,BBAS3
2023-12-22 00:00:00-03:00,53.90545047658841,54.02414032025737,53.48014111593574,53.84610366821289,7303200,0,0,BBAS3
2023-12-26 00:00:00-03:00,53.84610323785919,54.36043092042345,53.70763112583844,54.34064865112305,3983200,0,0,BBAS3
2023-12-27 00:00:00-03:00,54.20217358107976,54.3703209744157,53.984576176814606,54.26152038574219,3372500,0,0,BBAS3
2023-12-28 00:00:00-03:00,54.261522971634626,54.78573989868164,54.093375570285446,54.78573989868164,5840400,0,0,BBAS3
2024-01-02 00:00:00-03:00,54.51868238251881,54.676936755366164,53.8559933753086,54.1626091003418,8170500,0,0,BBAS3
2024-01-03 00:00:00-03:00,54.08348759903027,54.469232424120996,53.9054509454373,54.21207046508789,8148400,0,0,BBAS3
2024-01-04 00:00:00-03:00,54.152721068672356,54.30108619727137,53.529592810871264,53.63839340209961,8099900,0,0,BBAS3
2024-01-05 00:00:00-03:00,53.58894286681198,54.52857993439847,53.41090621092898,54.281307220458984,8227900,0,0,BBAS3
2024-01-08 00:00:00-03:00,54.4494473754927,54.87475671813757,54.182392408733236,54.74617385864258,9053800,0,0,BBAS3
2024-01-09 00:00:00-03:00,54.48901339887979,54.54836020636118,53.68784847675023,53.92523193359375,7683800,0,0,BBAS3
2024-01-10 00:00:00-03:00,53.57905023560408,54.07359566708538,53.57905023560408,53.83621597290039,4939300,0,0,BBAS3
2024-01-11 00:00:00-03:00,53.80654487068152,54.25163274399242,53.62850821212427,54.202178955078125,6743100,0,0,BBAS3
2024-01-12 00:00:00-03:00,54.202175629874084,54.59781346308127,53.71752324593139,54.51868438720703,5063300,0,0,BBAS3
2024-01-15 00:00:00-03:00,54.498904236047316,55.58690643310547,54.39999666044301,55.58690643310547,8413800,0,0,BBAS3
2024-01-16 00:00:00-03:00,55.34952249146316,55.85396093270351,55.16159659020463,55.2703971862793,8972200,0,0,BBAS3
2024-01-17 00:00:00-03:00,55.20115951916901,55.48799298681123,55.02312287134584,55.37919616699219,9683100,0,0,BBAS3
2024-01-18 00:00:00-03:00,55.438539740421554,55.49788654796753,54.65715708660211,54.73628616333008,7324400,0,0,BBAS3
2024-01-19 00:00:00-03:00,54.92421078950962,55.73526494178615,54.676938090081855,55.30995559692383,12662500,0,0,BBAS3
2024-01-22 00:00:00-03:00,55.45832027817423,55.51766708386737,54.756066723007365,54.943992614746094,6545700,0,0,BBAS3
2024-01-23 00:00:00-03:00,55.20115905211657,55.97264867076814,54.9439933305114,55.923194885253906,10067200,0,0,BBAS3
2024-01-24 00:00:00-03:00,56.06166919852302,56.41774250515906,55.82428573640495,56.03199768066406,6671300,0,0,BBAS3
2024-01-25 00:00:00-03:00,56.13090455517179,56.378177262463296,55.913303365369,55.96276092529297,6005600,0,0,BBAS3
2024-01-26 00:00:00-03:00,56.02210134333584,56.36828538122206,55.93308302194588,56.34850311279297,8196100,0,0,BBAS3
2024-01-29 00:00:00-03:00,56.33861045422645,56.407846507632414,55.44843100768604,55.903411865234375,5632300,0,0,BBAS3
2024-01-30 00:00:00-03:00,55.873742878228384,55.88363212641322,55.33963292227695,55.6165771484375,5929900,0,0,BBAS3
2024-01-31 00:00:00-03:00,55.78472132563533,56.21991990915595,55.50777334241141,55.83417510986328,6556000,0,0,BBAS3
2024-02-01 00:00:00-03:00,55.83417558851619,57.110103607177734,55.685810461478546,57.110103607177734,11324300,0,0,BBAS3
2024-02-02 00:00:00-03:00,57.070542132316916,57.23868576377146,56.51664990448374,57.09032440185547,7484500,0,0,BBAS3
2024-02-05 00:00:00-03:00,57.10021385815125,57.70355987548828,56.724358281713364,57.70355987548828,7574400,0,0,BBAS3
2024-02-06 00:00:00-03:00,57.7826825850547,59.07839288822788,57.76290408941471,58.94981002807617,8289000,0,0,BBAS3
2024-02-07 00:00:00-03:00,58.92014017579539,59.147630612900606,58.029956923573174,58.79155731201172,8176500,0,0,BBAS3
2024-02-08 00:00:00-03:00,58.81134039256513,59.078395371915676,57.62443063092338,57.9013786315918,10599600,0,0,BBAS3
2024-02-09 00:00:00-03:00,57.86181416454021,57.940943242853194,54.69672272058142,56.941959381103516,24066000,0,0,BBAS3
